Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year
19900608,Argentina,0,Cameroon,1,0,0,1,3,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Nery Pumpido_-- Néstor Fabri_-- Néstor Lorenzo_-- Juan Simón_-- Oscar Ruggeri_-- Jorge Burruchaga_-- Roberto Sensini  _-- Diego Maradona_-- Abel Balbo_-- Sergio Batista_-- José Basualdo,"-- Thomas Nkono_-- Bertin Ebwelle Ndingue_-- Benjamín Massing  
 _-- Stephen Tataw Eta_-- Andre Kana Bijick  _-- Víctor Ndip Akem  _-- Francois Omam Biyick  _-- Emmanuel Kunde_-- Thomas Makanaky_-- Emile Mbouh Mbouh  _-- Louis Mfede",1990
19900609,Italy,1,Austria,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Walter Zenga_-- Franco Baresi_-- Giuseppe Bergomi_-- Carlo Ancelotti_-- Riccardo Ferri_-- Giuseppe Giannini_-- Roberto Donadoni_-- Fernando De Napoli_-- Andrea Carnevale_-- Paolo Maldini_-- Gianluca Vialli,-- Manfred Linzmaier_-- Ernst Aigner_-- Kalus Lindenberger_-- Kurt Russ_-- Robert Pecl_-- Michael Streiter_-- Andreas Ogris_-- Anton Polster_-- Peter Artner_-- Andreas Herzog  _-- Peter Schoettel,1990
19900609,Soviet Union,0,Romania,2,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Rinat Dassaiev_-- Oleg Kuznetsov_-- Sergei Gorlukovich_-- Vagiz Khidiyatullin  _-- Sergei Aleinikov_-- Igor Dobrovolsky_-- Gennadi Litovchenko_-- Vasili Rats_-- Alexandr Zavarov_-- Oleg Protasov_-- Vladimir Bessonov,"-- Silviu Lung_-- Ioan Andonie_-- Michael Klein_-- Gheorghe Popescu_-- Daniel Timofte_-- Mircea Rednic_-- Ioan Sabau_-- Marius Lacatus  
  _-- Ioan Lupescu_-- Iosif Rotariu_-- Florin Raducioiu",1990
19900609,United Arab Emirates,0,Colombia,2,0,0,3,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Mushim Faraj_-- Meer Abdulrahman Eissa  _-- Meer Abdulrahman Ibrahim  _-- Hussain Mohamed Yousuf  _-- Ghanim Mubarak Khaleel_-- Ali Jumaa_-- Khamees Mubarak Nasser_-- Hussain Abbas_-- Mohamed Abdullah Abdulrahman_-- Adnan Al Taliyani_-- Khamees Mubarak Fahad,-- René Higuita_-- Andrés Escobar_-- Gilardo Gómez_-- Luis Perea_-- Carlos Valderrama  _--_-- Bernardo Redín  _-- Freddy Rincón_-- Leonel Alvarez_-- Gabriel Gómez_-- Arnoldo Iguarán,1990
19900611,Costa Rica,1,Scotland,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Gabelo Conejo_-- German Chavarría_-- Héctor Marchena_-- Mauricio Montero_-- José Chaves_-- Roger Flores_-- Juan Cayasso  _-- Roger Gómez_-- Ronald González_-- Claudio Jara_-- Oscar Ramírez,-- James Leighton_-- Maurice Malpas_-- David McPherson_-- Richard Gough_-- Stuart McCall_-- Alex McLeish_-- Maurice Johnston_-- Roy Aitken_-- Paul McStay_-- James Bett_-- Alan McInally,1990
19900611,England,1,Republic of Ireland,1,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Stuart Pearce_-- Gary Stevens_-- Des Walker_-- Bryan Robson_-- Terry Butcher_-- Gary Lineker  _-- Peter Beardsley_-- Chris Waddle_-- John Barnes_-- Paul Gascoigne,-- Pat Bonner_-- Michael McCarthy_-- Kevin Moran_-- Christopher Morris_-- Andy Townsend_-- John Aldridge_-- Steve Staunton_-- Kevin Sheedy  _-- Ray Houghton_-- Tony Cascarino_-- Paul McGrath,1990
19900612,Belgium,2,South Korea,0,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- Michel De Wolf  _-- Erik Gerets_-- Franky Van Der Elst_-- Stephane Demol_-- Bruno Versavel_-- Enzo Scifo_-- Marc Degryse  _-- Leo Clijsters_-- Marc Emmers_-- Marc Van Der Linden,-- In Choi_-- Hong Myung-Bo_-- Kyung Joon Park_-- Hang Choi_-- Joo Sung Kim_-- Sang Gu_-- Soon Choi  _-- Sun Hwang_-- Yong Chung_-- Heung Lee_-- Jung-Yoon Noh,1990
19900612,Netherlands,1,Egypt,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Hans Van Breukelen_-- Graeme Rutjes_-- Berry Van Aerle_-- Adrie Van Tiggelen_--_-- Erwin Koeman_-- Ruud Gullit_-- Franklin Edmundo Rijkaard_-- Marco Van Basten_-- Gerald Vanenburg_-- Jan Wouters,-- Ahmed Shobeir_-- Ibrahim Hassan_-- Hesham Yakan_-- Ahmed Abdou_-- Rabie Yassein_-- Magdy Abed El Ghani  _-- Gamal Abed El Hamid_-- Hossam Hassan_-- Ahmed Ramzy  _-- Hany Ramzy_-- Ismail Youssef,1990
19900613,Argentina,2,Soviet Union,0,0,0,4,1,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Nery Pumpido_-- José Serrizuela  _-- Julio Olarticoechea_-- Juan Simón_-- Diego Maradona  _-- Pedro Monzón  _-- Jorge Burruchaga  _-- Pedro Trogglio  _-- Claudio Caniggia  _-- Sergio Batista_-- José Basualdo,-- Alexander Uvarov_-- Andrei Zygmantovich  _-- Oleg Kuznetsov_-- Vagiz Khidiyatullin_-- Igor Dobrovolsky_-- Vladimir Bessonov  _-- Sergei Gorlukovich_-- Sergei Aleinikov_-- Alexandr Zavarov_-- Oleg Protasov_-- Igor Shalimov,1990
19900613,Uruguay,0,Spain,0,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Fernando Alvez_-- Hugo De León_-- Alfonso Domínguez_-- José Herrera_-- Nelson Gutiérrez_-- José Perdomo  _-- Antonio Alzamendi_-- Enzo Francescoli  _-- Rubén Paz_-- Rubén Pereyra_-- Rubén Sosa,-- Andoni Zubizarreta_-- Miguel Chendo_-- Genaro Andrinua_-- Manuel Jiménez  _-- Michel_-- Manuel Manolo_-- Emilio Butragueño_-- Julio Salinas_-- Rafael Martín Vázquez_-- Francisco Pérez  _-- Roberto Roberto,1990
19900614,Cameroon,2,Romania,1,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Nkono  _-- Egene Ekeke Ebelle_-- Stephen Tataw Eta_-- Jules Denis Onana  _-- Víctor Ndip Akem_-- Emile Mbouh Mbouh_-- Francois Omam Biyick_-- Emmanuel Kunde_-- Thomas Makanaky_-- Louis Mfede_-- Emmanuel Mabdean Kessack,-- Silviu Lung_-- Ioan Andonie_-- Michael Klein  _-- Gheorghe Popescu_-- Daniel Timofte_-- Mircea Rednic_-- Marius Lacatus_-- Gheorghe Hagi_-- Iosif Rotariu_-- Florin Raducioiu_-- Ioan Sabau,1990
19900614,Italy,1,United States,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Walter Zenga_-- Franco Baresi_-- Giuseppe Bergomi_-- Paolo Maldini_-- Fernando De Napoli_-- Riccardo Ferri  _-- Giuseppe Giannini  _-- Roberto Donadoni_-- Andrea Carnevale_-- Gianluca Vialli_-- Nicola Berti,-- Tony Meola_-- Desmond Armstrong_-- Marcelo Balboa_-- Jymmy Banks  _-- Michael Windischmann_-- John Harkes_-- Paul Caligiuri_-- Bruce Murray_-- Tab Ramos_-- Peter Vermes_-- John Doyle,1990
19900614,Yugoslavia,1,Colombia,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Tomislav Ivkovic_-- Davor Jozic  _-- Dragoljub Brnovic_-- Faruk Hadzibegic_-- Dragan Stojkovic  _-- Predag Spasic_-- Refik Sabanadzovic_-- Safet Susic_-- Zlatko Vujovic_-- Sreko Katanec_-- Vujadin Stanojkovic,-- René Higuita_-- Andrés Escobar_-- Gilardo Gómez_-- Luis Perea_-- Carlos Valderrama_--_-- Bernardo Redín_-- Freddy Rincón_-- Leonel Alvarez_-- Gabriel Gómez_-- Arnoldo Iguarán,1990
19900616,Brazil,1,Costa Rica,0,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Claudio Taffarel_-- Cluadio Branco_-- Jorge Jorginho  _-- José Mozer  _-- Mauro Galvao_-- Raymundo Ricardo Gomez_-- Antonio Careca_-- Ricardo Alemao_-- Luiz Muller  _-- Dunga_-- Candido Valdo,-- Gabelo Conejo_-- German Chavarría_-- Héctor Marchena_-- Mauricio Montero_-- José Chaves_-- Roger Flores_-- Juan Cayasso_-- Roger Gómez  _-- Ronald González_-- Claudio Jara  _-- Oscar Ramírez,1990
19900616,England,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Mark Wright_-- Des Walker_-- Paul Parker_-- Stuart Pearce_-- Terry Butcher_-- Bryan Robson_-- Gary Lineker_-- Chris Waddle_-- John Barnes_-- Paul Gascoigne,-- Hans Van Breukelen_-- Berry Van Aerle_-- Adrie Van Tiggelen_-- Erwin Koeman_-- Franklin Edmundo Rijkaard_-- Hans Gillhaus_-- Ruud Gullit_-- Marco Van Basten_-- Jan Wouters_-- Johnny Van`Tschip_-- Richard Witschge,1990
19900616,Sweden,1,Scotland,2,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Ravelli_-- Roland Nilsson_-- Ander Limpar_-- Glenn Hysen_-- Joachin Nilsson_-- Stefan Schwarz_-- Thomas Brolin_-- Klas Ingesson_-- Henrik Larsson_-- Jonas Thern  _-- Stefan Petterson,-- James Leighton_-- Stuart McCall  _-- Maurice Malpas_-- David McPherson  _-- Craig Levein_-- Alex McLeish_-- Maurice Johnston  _-- Roy Aitken_-- Gordon Durie_-- Robert Fleck_-- Murdo McLeod,1990
19900617,Belgium,3,Uruguay,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- George Grun_-- Erik Gerets  _-- Franky Van Der Elst_-- Stephane Demol_-- Michel De Wolf_-- Enzo Scifo  _-- Jan Ceulemans  _-- Marc Degryse_-- Leo Clijsters  _-- Bruno Versavel,-- Fernando Alvez_-- Hugo De León_-- Alfonso Domínguez_-- José Herrera_-- Nelson Gutiérrez_-- José Perdomo_-- Antonio Alzamendi_-- Enzo Francescoli_-- Rubén Paz_-- Rubén Sosa  _-- Santiago Ostolaza,1990
19900617,Republic of Ireland,0,Egypt,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Pat Bonner_-- Michael McCarthy_-- Kevin Moran_-- Christopher Morris  _-- Andy Townsend_-- John Aldridge_-- Steve Staunton_-- Kevin Sheedy_-- Ray Houghton_-- Tony Cascarino_-- Paul McGrath,-- Ahmed Shobeir  _-- Ibrahim Hassan_-- Hesham Yakan_-- Magdy Tolba_-- Ahmed Abdou_-- Rabie Yassein_-- Magdy Abed El Ghani_-- Hossam Hassan_-- Ahmed Ramzy_-- Ismail Youssef_-- Osama Oraby,1990
19900617,South Korea,1,Spain,3,0,0,3,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- In Choi_-- Kwan Hwangbo  
 _-- Hong Myung-Bo_-- Hang Choi_-- Kyung Joon Park_-- Sang Gu_-- Soon Choi_-- Joo Sung Kim_-- Byung Joo Byun_-- Hae Chung  _-- Deuk Yoon  ","-- Andoni Zubizarreta_-- Alberto Gorriz_-- Genaro Andrinua_-- Manuel Sanchis_-- Miguel Chendo_-- Michel  
  _-- Emilio Butragueño_-- Julio Salinas_-- Rafael Martín Vázquez_-- Francisco Pérez_-- Roberto Roberto",1990
19900618,Argentina,1,Romania,1,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Sergio Goycochea_-- José Serrizuela  _-- Julio Olarticoechea_-- Juan Simón_-- Diego Maradona_-- Pedro Monzón  _-- Jorge Burruchaga_-- Pedro Trogglio_-- Claudio Caniggia_-- Sergio Batista  _-- José Basualdo,-- Silviu Lung_-- Ioan Andonie_-- Michael Klein_-- Gheorghe Popescu_-- Gavrila Balint  _-- Mircea Rednic_-- Marius Lacatus  _-- Gheorghe Hagi  _-- Ioan Lupescu  _-- Iosif Rotariu_-- Ioan Sabau,1990
19900618,Cameroon,0,Soviet Union,4,0,0,2,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Nkono_-- Bertin Ebwelle Ndingue_-- Stephen Tataw Eta_-- Jules Denis Onana_-- Andre Kana Bijick  _-- Víctor Ndip Akem_-- Francois Omam Biyick_-- Emmanuel Kunde_-- Thomas Makanaky_-- Emile Mbouh Mbouh_-- Louis Mfede,"-- Alexander Uvarov_-- Andrei Zygmantovich  _-- Anatoli Demianenko_-- Vagiz Khidiyatullin_-- Oleg Kuznetsov_-- Sergei Gorlukovich_-- Sergei Aleinikov_-- Igor Dobrovolsky  _-- Oleg Protasov  
 _-- Gennadi Litovchenko_-- Igor Shalimov",1990
19900620,Brazil,1,Scotland,0,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Claudio Taffarel_-- Cluadio Branco_-- Jorge Jorginho_-- Mauro Galvao_-- Raymundo Ricardo Gomez_-- Ricardo Rocha_--_-- Antonio Careca_-- Ricardo Alemao_-- Dunga_-- Candido Valdo,-- James Leighton_-- Maurice Malpas_-- David McPherson_-- Stewart McKimmie_-- Stuart McCall_-- Alex McLeish_-- Maurice Johnston  _-- Roy Aitken_-- Murdo McLeod  _-- Alistair McCoist_-- Paul McStay,1990
19900620,Sweden,1,Costa Rica,2,0,0,2,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Ravelli_-- Roland Nilsson_-- Stefan Schwarz  _-- Glenn Hysen_-- Klas Ingesson_-- Joachin Nilsson_-- Thomas Brolin_-- Glenn Stromberg  _-- Henrik Larsson_-- Stefan Petterson_-- Johnny Ekstroem  ,-- Gabelo Conejo_-- German Chavarría_-- Héctor Marchena  _-- Mauricio Montero_-- José Chaves_-- Roger Flores  _-- Juan Cayasso_-- Roger Gómez  _-- Ronald González_-- Claudio Jara_-- Oscar Ramírez,1990
19900621,Belgium,1,Spain,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Michel Preud`homme_-- Michel De Wolf_-- Patrick Vervoort  _-- Franky Van Der Elst_-- Enzo Scifo_-- Stephane Demol_-- Jan Ceulemans_-- Marc Degryse_-- Philippe Albert_-- Marc Emmers_-- Lorenzo Staelens,-- Andoni Zubizarreta_-- Alberto Gorriz  _-- Genaro Andrinua_-- Manuel Sanchis_-- Miguel Chendo_-- Michel  _-- Emilio Butragueño_-- Julio Salinas_-- Rafael Martín Vázquez_-- Francisco Pérez_-- Roberto Roberto,1990
19900621,England,1,Egypt,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Mark Wright  _-- Des Walker_-- Paul Parker_-- Stuart Pearce_-- Chris Waddle_-- Gary Lineker_-- John Barnes_-- Paul Gascoigne_-- Steve Bull_-- Steve McMahon,-- Ahmed Shobeir_-- Ibrahim Hassan  _-- Hesham Yakan_-- Hany Ramzy_-- Ahmed Abdou_-- Rabie Yassein_-- Magdy Abed El Ghani_-- Gamal Abed El Hamid  _-- Hossam Hassan_-- Ahmed Ramzy_-- Ismail Youssef,1990
19900621,Republic of Ireland,1,Netherlands,1,0,0,0,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Pat Bonner_-- Michael McCarthy_-- Kevin Moran_-- Christopher Morris_-- Andy Townsend_-- John Aldridge_-- Steve Staunton_-- Kevin Sheedy_-- Niall Quinn  _-- Ray Houghton_-- Paul McGrath,-- Hans Van Breukelen_--_-- Berry Van Aerle_-- Adrie Van Tiggelen_-- Franklin Edmundo Rijkaard  _-- Jan Wouters_-- Hans Gillhaus_-- Willen Kieft_-- Ruud Gullit  _-- Marco Van Basten_-- Richard Witschge,1990
19900621,South Korea,0,Uruguay,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- In Choi_-- Kwan Hwangbo_-- Hong Myung-Bo_-- Hang Choi  _-- Kyung Joon Park_-- Deuk Yoon  _-- Soon Choi_-- Sun Hwang_-- Joo Sung Kim_-- Byung Joo Byun_-- Heung Lee  ,-- Fernando Alvez_-- Hugo De León_-- Alfonso Domínguez_-- José Herrera  _-- Nelson Gutiérrez_-- José Perdomo_-- Antonio Alzamendi_-- Enzo Francescoli_-- Rubén Paz_-- Rubén Sosa_-- Sergio Martínez,1990
19900623,Cameroon,2,Colombia,1,0,0,4,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Thomas Nkono_-- Bertin Ebwelle Ndingue_-- Stephen Tataw Eta_-- Jules Denis Onana  _-- Andre Kana Bijick  _-- Víctor Ndip Akem  _-- Francois Omam Biyick_-- Thomas Makanaky_-- Emile Mbouh Mbouh  _-- Louis Mfede_-- Emmanuel Mabdean Kessack,-- René Higuita_-- Andrés Escobar_-- Gilardo Gómez_-- Luis Perea  _-- Carlos Valderrama_--_-- Freddy Rincón_-- Leonel Alvarez_-- Gabriel Gómez  _-- Carlos Estrada_--,1990
19900623,Czechoslovakia,4,Costa Rica,1,0,0,3,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Jan Stejskal_-- Jan Kocial  _-- Lubomir Moravcik_-- Frantisek Straka  _-- Ivan Hasek  _-- Miroslav Kadlec_--_-- Tomas Skhuravy  
  _-- Jozef Chovanek_-- Ivo Knoflicek_-- Lubos Kubik  ","-- Hermidio Barrantes_-- German Chavarría_-- Héctor Marchena  _-- Mauricio Montero_-- José Chaves_-- Roger Flores_-- Juan Cayasso_-- Ronald González  
 _-- Claudio Jara_-- Oscar Ramírez_-- Marvin Owando",1990
19900626,England,1,Belgium,0,0,0,1,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Peter Shilton_-- Mark Wright_-- Des Walker_-- Paul Parker_-- Stuart Pearce_-- Terry Butcher_-- Chris Waddle_-- Gary Stevens_-- John Barnes_-- Paul Gascoigne  _-- Steve McMahon,-- Michel Preud`homme_-- George Grun_-- Erik Gerets_-- Franky Van Der Elst_-- Stephane Demol_-- Michel De Wolf_-- Enzo Scifo_-- Jan Ceulemans_-- Marc Degryse_-- Leo Clijsters_-- Bruno Versavel,1990
19900626,Spain,1,Yugoslavia,2,0,0,2,3,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Andoni Zubizarreta_-- Alberto Gorriz_-- Genaro Andrinua_-- Manuel Sanchis_-- Miguel Chendo  _-- Michel_-- Emilio Butragueño_-- Julio Salinas  _-- Rafael Martín Vázquez_-- Francisco Pérez_-- Roberto Roberto  ,"-- Tomislav Ivkovic_-- Davor Jozic_-- Dragoljub Brnovic_-- Faruk Hadzibegic_-- Dragan Stojkovic  
 _-- Predag Spasic_-- Refik Sabanadzovic_-- Darko Pancev_-- Safet Susic_-- Zlatko Vujovic  _-- Sreko Katanec  ",1990
19900630,Italy,1,Republic of Ireland,0,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Walter Zenga_-- Franco Baresi_-- Riccardo Ferri_-- Paolo Maldini_-- Roberto Baggio_-- Giuseppe Giannini_-- Luigi De Agostini  _-- Roberto Donadoni_-- Giuseppe Bergomi_-- Fernando De Napoli_-- Salvatore Schillaci  ,-- Pat Bonner_-- Michael McCarthy_-- Kevin Moran  _-- Christopher Morris_-- Steve Staunton_-- Kevin Sheedy_-- Ray Houghton_-- Andy Townsend_-- John Aldridge_-- Paul McGrath_-- Niall Quinn,1990
19900703,Italy,1,Argentina,1,0,0,1,4,0,1,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Walter Zenga_-- Franco Baresi_-- Riccardo Ferri_-- Paolo Maldini_-- Giuseppe Giannini  _-- Luigi De Agostini_-- Roberto Donadoni_-- Giuseppe Bergomi_-- Fernando De Napoli_-- Salvatore Schillaci  _-- Gianluca Vialli,"-- Sergio Goycochea_-- Oscar Ruggeri  _-- José Serrizuela_-- Julio Olarticoechea  _-- Juan Simón_-- Diego Maradona_-- Jorge Burruchaga_-- Ricardo Giusti  _-- José Basualdo_-- Claudio Caniggia  
 _-- Gabriel Calderón",1990
19900704,Germany FR,1,England,1,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Bodo Illgner_-- Andreas Brehme  
 _-- Guido Buchwald_-- Juergen Kohler_-- Lothar Matthäus_-- Olaf Thon_-- Klaus Augenthaler_-- Thomas Berthold_-- Thomas Hässler_-- Rudi Völler_--",-- Peter Shilton_-- Mark Wright_-- Stuart Pearce_-- Terry Butcher_-- Des Walker_-- Paul Parker  _-- Chris Waddle_-- Paul Gascoigne  _-- Gary Lineker  _-- Peter Beardsley_-- David Platt,1990
19900707,Italy,2,England,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Walter Zenga_-- Franco Baresi_-- Paolo Maldini_-- Ciro Ferrara_-- Pietro Vierchwod_-- Roberto Baggio  _-- Giuseppe Giannini_-- Luigi De Agostini_-- Giuseppe Bergomi_-- Carlo Ancelotti_-- Salvatore Schillaci  ,-- Peter Shilton_-- Mark Wright_-- Gary Stevens_-- Des Walker_-- Paul Parker_-- Trevor Steven_-- Steve McMahon_-- Tony Dorigo_-- Gary Lineker_-- Peter Beardsley_-- David Platt  ,1990
19900708,Germany FR,1,Argentina,0,0,0,1,2,0,2,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Bodo Illgner_-- Andreas Brehme  _-- Guido Buchwald_-- Juergen Kohler_-- Lothar Matthäus_-- Klaus Augenthaler_-- Thomas Berthold_-- Thomas Hässler_-- Pierre Littbarski_-- Rudi Völler  _--,-- Sergio Goycochea_-- Oscar Ruggeri_-- José Serrizuela_-- Néstor Lorenzo_-- Juan Simón_-- Roberto Sensini_-- Diego Maradona  _-- Jorge Burruchaga_-- Pedro Trogglio  _-- José Basualdo_-- Gustavo Dezotti  ,1990
19860531,Bulgaria,1,Italy,0,0,0,1,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Borislav Mihaylov_-- Plamen Getov_-- Nikolai Arabov_-- Georgi Dimitrov_-- Alexander Markov  _-- Nasko Sirakov  _-- Jivko Gospodinov_-- Anyo Sadkov_-- Rodoslav Zdravkov_-- Bojidar Iskrenov_-- Stoytcho Mladenov,-- Giovanni Galli_-- Antonio Cabrini  _-- Gaetano Scirea_-- Pietro Vierchwod_-- Giuseppe Bergomi  _-- Salvatore Bagni_-- Fernando De Napoli_-- Antonio Di Genaro_-- Bruno Conti_-- Alessandro Altobelli_-- Giuseppe Galderisi,1986
19860601,Canada,0,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Kenneth Dolan_-- Ian Bridge_-- Robert Lenarduzzi_-- Randy Samuel_-- Bruce Wilson_-- Paul James_--_-- Randy Ragan_-- Michael Sweeney_-- Carl Valentine_-- Igor Vrablic,-- Joel Bats_-- Maxime Bossis_-- Thierry Tusseau_-- Michel Platini_-- Alain Giresse_-- Manuel Amoros_-- Luis Fernandez_-- Jean Tigana_-- Patrick Battiston_-- Dominique Rocheteau_-- Jean Papin  ,1986
19860601,Spain,0,Brazil,1,0,0,1,1,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,-- Andoni Zubizarreta_-- Jon Goicoechea_-- José Antonio Camacho_-- Antonio Maceda_-- Julio Alberto Moreno  _-- Tomas Renones_-- Francisco López_-- Emilio Butragueño_-- Julio Salinas_-- Víctor Muñoz_-- Michel,-- Carlos Gallo_-- Nazareth Edinho_-- Cluadio Branco  _-- Silva Julio César_-- Edson Boaro_-- Sócrates  _-- Júnior_-- Ricardo Alemao_-- Elzo Coelho_-- Antonio Careca_-- Walter Casagrande,1986
19860602,Argentina,3,South Korea,1,0,0,0,2,0,0,0,0,0,0,0,0,0%,0%,0 (0),0 (0),0.6,0.4,1.4,0.8,0.2,2.0,"-- Nery Pumpido_-- Oscar Ruggeri  _-- José Brown_-- Néstor Clausen_-- Oscar Garré_-- Diego Maradona_-- Jorge Burruchaga_-- Sergio Batista_-- Ricardo Giusti_-- Jorge Valdano  
 _-- Pedro Pasculli","-- Yun Kyo Ho_-- Jung Huh  _-- Min Kook Cho_--_-- Kyung Joon Park_-- Chang Park  
 _-- Jong Kim_-- Joo Sung Kim_-- Pyung Seok Kim_-- Soon Choi_-- Bum Kun Cha",1986
